طريقة العرض:,تفاصيل الصفقات المنفذة في كل مدينة,,
            3787774,"ر370,000.000",625.00,592
          قطعة 1158/و, , , 
            3737192,"ر350,000.000",625.00,560
          قطعة 1165/و, , , 
            3744884,"ر169,228.000",625.00,271
            3759736,"ر330,000.000",625.00,528
          قطعة 1190/د, , , 
            3804982,"ر580,000.000",620.50,935
          قطعة 1200/1, , , 
            3755110,"ر700,000.000",900.00,778
          قطعة 1231/هـ, , , 
            3807389,"ر430,000.000",625.00,688
          قطعة 1237/د, , , 
            3741872,"ر500,000.000",625.00,800
          قطعة 1250/ب/ب, , , 
            3725634,"ر450,000.000",500.00,900
          قطعة 1264/هـ, , , 
            3776263,"ر488,000.000",900.00,542
          قطعة 1285/و, , , 
            3758369,"ر263,000.000",625.00,421
          قطعة 1290/أ, , , 
            3772421,"ر580,000.000",900.00,644
          قطعة 1349/و, , , 
            3721723,"ر250,000.000",625.00,400
          قطعة 1352/ب, , , 
            3729952,"ر680,000.000",907.50,749
          قطعة 1364/ج, , , 
            3787385,"ر650,000.000",625.00,"1,040"
          قطعة 1410/هـ, , , 
            3717011,"ر350,000.000",625.00,560
          قطعة 1411/أ, , , 
            3783387,"ر1,100,000.000","1,105.50",995
          قطعة 1479/أ, , , 
            3728685,"ر878,000.000",895.50,980
          قطعة 1480/د, , , 
            3749758,"ر550,000.000",620.50,886
          قطعة 1482/هـ, , , 
            3739240,"ر365,000.000",625.00,584
          قطعة 1498/ج, , , 
            3766327,"ر600,000.000",649.50,924
          قطعة 1500/د, , , 
            3765006,"ر500,000.000",625.00,800
          قطعة 1540/هـ, , , 
            3807107,"ر400,000.000",625.00,640
          قطعة 1579/أ, , , 
            3820759,"ر700,000.000",907.50,771
          قطعة 1579/ج, , , 
            3750779,"ر620,000.000",645.19,961
          قطعة 1603/ج, , , 
            3820689,"ر600,000.000",646.25,928
          قطعة 161/ب, , , 
            3727339,"ر975,000.000","1,105.50",882
          قطعة 1613/ج, , , 
            3725908,"ر600,000.000",642.34,934
          قطعة 1728/هـ, , , 
            3725776,"ر330,000.000",625.00,528
          قطعة 179/ج, , , 
            3744970,"ر500,000.000",625.00,800
          قطعة 1794/د, , , 
            3722315,"ر310,000.000",625.00,496
          قطعة 1994/د, , , 
            3715266,"ر390,000.000",625.00,624
          قطعة 20/و, , , 
            3785120,"ر356,000.000",573.62,621
          قطعة 2031/هـ, , , 
            3761961,"ر300,000.000",625.00,480
          قطعة 2059/و, , , 
            3743951,"ر340,000.000",620.50,548
          قطعة 2071/هـ, , , 
            3749988,"ر300,000.000",625.00,480
          قطعة 2072/هـ, , , 
            3720935,"ر350,000.000",625.00,560
          قطعة 2173/و, , , 
            3741327,"ر325,000.000",625.00,520
          قطعة 224/أ, , , 
            3766238,"ر585,000.000",900.00,650
            3808453,"ر630,000.000",900.00,700
          قطعة 224/و, , , 
            3727255,"ر340,000.000",625.00,544
          قطعة 2243/و, , , 
            3721196,"ر300,000.000",625.00,480
            3743912,"ر328,000.000",625.00,525
          قطعة 2282/و, , , 
            3724034,"ر355,000.000",625.00,568
          قطعة 2364/هـ, , , 
            3796199,"ر350,000.000",625.00,560
          قطعة 237/و, , , 
            3784305,"ر330,000.000",625.00,528
          قطعة 2423/هـ, , , 
            3729222,"ر320,000.000",625.00,512
          قطعة 2496/هـ, , , 
            3804212,"ر240,000.000",578.12,415
          قطعة 2505/د, , , 
            3768791,"ر350,000.000",620.00,565
          قطعة 2531/د, , , 
            3774577,"ر390,000.000",620.50,629
          قطعة 2559/هـ, , , 
            3796243,"ر379,250.000",625.00,607
          قطعة 2560/هـ, , , 
            3796260,"ر379,250.000",625.00,607
          قطعة 262/د, , , 
            3728661,"ر500,000.000",620.00,806
          قطعة 265/هـ, , , 
            3746043,"ر410,000.000",625.00,656
          قطعة 266/هـ, , , 
            3731286,"ر460,000.000",620.50,741
          قطعة 315/د, , , 
            3766033,"ر450,000.000",625.00,720
          قطعة 317/ج, , , 
            3803633,"ر600,000.000",625.00,960
          قطعة 345/د, , , 
            3727996,"ر480,000.000",625.00,768
          قطعة 349/ب, , , 
            3740597,"ر690,000.000",900.00,767
          قطعة 354/هـ, , , 
            3734477,"ر400,000.000",625.00,640
          قطعة 356/هـ, , , 
            3737523,"ر325,000.000",578.12,562
            3747111,"ر330,000.000",578.12,571
          قطعة 427/د, , , 
            3737978,"ر500,000.000",625.00,800
            3786440,"ر550,000.000",625.00,880
          قطعة 429/ب, , , 
            3731220,"ر690,000.000",900.00,767
          قطعة 454/هـ, , , 
            3779829,"ر320,000.000",625.00,512
          قطعة 460/د, , , 
            3744979,"ر550,000.000",620.50,886
            3788366,"ر590,000.000",620.50,951
          قطعة 464/و, , , 
            3763585,"ر420,000.000",620.50,677
          قطعة 470/هـ, , , 
            3774448,"ر360,000.000",625.00,576
          قطعة 478/د, , , 
            3776228,"ر530,000.000",625.00,848
          قطعة 486/و, , , 
            3786057,"ر330,000.000",578.12,571
          قطعة 552/ج, , , 
            3723707,"ر620,000.000",625.00,992
          قطعة 568/د, , , 
            3722376,"ر590,000.000",620.50,951
          قطعة 571/و, , , 
            3732784,"ر310,000.000",625.00,496
          قطعة 575/هـ, , , 
            3725654,"ر350,000.000",625.00,560
          قطعة 590/د, , , 
            3717987,"ر465,000.000",625.00,744
            3774324,"ر500,000.000",625.00,800
          قطعة 611/و, , , 
            3807490,"ر350,000.000",620.50,564
          قطعة 622/ج, , , 
            3716759,"ر800,000.000",578.00,"1,384"
          قطعة 631/هـ, , , 
            3749816,"ر360,000.000",625.00,576
          قطعة 634/ب/ب, , , 
            3776344,"ر450,000.000",445.50,"1,010"
          قطعة 637/ب, , , 
            3776627,"ر650,000.000",900.00,722
          قطعة 639/أ, , , 
            3790963,"ر750,000.000",900.00,833
          قطعة 646/ج, , , 
            3777248,"ر690,000.000",625.00,"1,104"
          قطعة 649/و, , , 
            3766479,"ر310,000.000",625.00,496
          قطعة 70/ج, , , 
            3802298,"ر750,000.000",625.00,"1,200"
          قطعة 771/هـ, , , 
            3728744,"ر360,000.000",625.00,576
          قطعة 782/هـ, , , 
            3775377,"ر270,000.000",625.00,432
          قطعة 786/و, , , 
            3779931,"ر325,000.000",620.50,524
          قطعة 797/هـ, , , 
            3791222,"ر385,000.000",625.00,616
          قطعة 828/أ, , , 
            3733626,"ر700,000.000",900.00,778
          قطعة 847/ب/أ, , , 
            3807364,"ر470,000.000",445.50,"1,055"
          قطعة 868/هـ, , , 
            3799023,"ر480,000.000",620.50,774
          قطعة 869/أ, , , 
            3767442,"ر100,000.000",900.00,111
            3759178,"ر650,000.000",900.00,722
          قطعة 894/أ/ب, , , 
            3731326,"ر360,000.000",453.75,793
          قطعة 966/أ/أ, , , 
            3798308,"ر425,000.000",453.75,937
          قطعة 968/أ/أ, , , 
            3716642,"ر400,000.000",453.75,882
          قطعة 969/د, , , 
            3812211,"ر510,000.000",625.00,816
          قطعة 996/د, , , 
            3748366,"ر480,000.000",625.00,768
      مخطط/414, , , 
          قطعة 458, , , 
            3756485,"ر2,350,000.000",660.00,"3,561"
          قطعة 557/ب, , , 
            3747347,"ر886,000.000",330.00,"2,685"
          قطعة 558/أ, , , 
            3747051,"ر889,000.000",330.00,"2,694"
          قطعة 558/ب, , , 
            3747085,"ر889,000.000",330.00,"2,694"
          قطعة 559/أ, , , 
            3747106,"ر886,000.000",330.00,"2,685"
          قطعة 559/ب, , , 
            3747115,"ر886,000.000",330.00,"2,685"
          قطعة 560/أ, , , 
            3746947,"ر889,000.000",330.00,"2,694"
          قطعة 560/ب, , , 
            3747016,"ر889,000.000",330.00,"2,694"
          قطعة 562/ب, , , 
            3752092,"ر889,000.000",330.00,"2,694"
          قطعة 563/أ, , , 
            3758306,"ر947,000.000",330.00,"2,870"
          قطعة 563/ب, , , 
            3758322,"ر978,128.000",330.00,"2,964"
          قطعة 564/أ, , , 
            3752773,"ر1,039,500.000",330.00,"3,150"
          قطعة 564/ب, , , 
            3752738,"ر1,039,500.000",330.00,"3,150"
          قطعة 565/ب, , , 
            3807376,"ر886,000.000",330.00,"2,685"
          قطعة 570/أ, , , 
            3752028,"ر978,958.000",330.00,"2,967"
          قطعة 570/ب, , , 
            3752041,"ر1,022,958.000",351.80,"2,908"
          قطعة 580/أ, , , 
            3785239,"ر1,131,600.000",360.00,"3,143"
          قطعة 585/أ, , , 
            3752015,"ر1,500,000.000",403.19,"3,720"
          قطعة 601, , , 
            3736604,"ر1,672,200.000",690.00,"2,423"
         العقارات 12-قطعة386, , , 
            3736537,"ر12,044,541.000","8,306.58","1,450"
   حي/الريان, , , 
      مخطط/260, , , 
          قطعة 1000, , , 
            3720264,"ر1,360,000.000",675.00,"2,015"
          قطعة 1421, , , 
            3715105,"ر1,212,446.000",850.74,"1,425"
          قطعة 1493, , , 
            3801877,"ر793,599.000",600.00,"1,323"
            3807247,"ر1,300,000.000",600.00,"2,167"
          قطعة 1555, , , 
            3816497,"ر1,200,000.000",740.00,"1,622"
          قطعة 1728, , , 
            3726956,"ر1,415,500.000",745.00,"1,900"
          قطعة 1788, , , 
            3727170,"ر1,235,000.000",650.00,"1,900"
          قطعة 506, , , 
            3742072,"ر1,600,000.000",750.00,"2,133"
          قطعة 518, , , 
            3767491,"ر1,250,000.000",600.00,"2,083"
          قطعة 648, , , 
            3725630,"ر947,853.000",600.00,"1,580"
            3729407,"ر1,230,000.000",600.00,"2,050"
          قطعة 66, , , 
            3727111,"ر1,140,000.000",600.00,"1,900"
          قطعة 851, , , 
            3727032,"ر1,187,500.000",625.00,"1,900"
      مخطط/377, , , 
          قطعة 212/أ, , , 
            3779631,"ر1,000,000.000",520.50,"1,921"
          قطعة 294, , , 
            3725626,"ر800,000.000",900.00,889
      مخطط/416, , , 
          قطعة 323, , , 
            3749019,"ر1,620,000.000",600.00,"2,700"
          قطعة 333, , , 
            3819197,"ر1,680,000.000",600.00,"2,800"
          قطعة 340, , , 
            3800932,"ر1,620,000.000",594.00,"2,727"
          قطعة 63, , , 
            3797124,"ر3,698,000.000",885.07,"4,178"
   حي/الزمرد, , , 
      مخطط/272, , , 
          قطعة 105/هـ, , , 
            3799639,"ر800,000.000",625.00,"1,280"
            3810975,"ر865,000.000",625.00,"1,384"
          قطعة 106/هـ, , , 
            3772607,"ر850,000.000",625.00,"1,360"
          قطعة 109/ب, , , 
            3809857,"ر1,000,000.000",625.00,"1,600"
          قطعة 110/د, , , 
            3725950,"ر850,000.000",625.00,"1,360"
          قطعة 125/ب/د, , , 
            3758153,"ر1,600,000.000",312.50,"5,120"
          قطعة 128/أ, , , 
            3725712,"ر635,000.000",370.47,"1,714"
          قطعة 132 مكرر/د, , , 
            3821990,"ر805,000.000",625.00,"1,288"
          قطعة 149/أ/ط, , , 
            3725890,"ر1,500,000.000",312.50,"4,800"
          قطعة 149/ب/ط, , , 
            3771690,"ر1,450,000.000",312.50,"4,640"
          قطعة 175/أ, , , 
            3755806,"ر950,000.000",625.00,"1,520"
          قطعة 194/أ/ط, , , 
            3788975,"ر1,570,000.000",312.50,"5,024"
          قطعة 205/ح, , , 
            3784313,"ر810,000.000",625.00,"1,296"
          قطعة 212/أ, , , 
            3808699,"ر945,000.000",603.75,"1,565"
          قطعة 218/ب/ط, , , 
            3725088,"ر1,450,000.000",367.50,"3,946"
          قطعة 235/ح, , , 
            3725175,"ر1,100,000.000",750.00,"1,467"
          قطعة 246/ز/م ك ر ر, , , 
            3801936,"ر980,000.000",750.00,"1,307"
          قطعة 252/ب/ط, , , 
            3736759,"ر1,525,000.000",312.50,"4,880"
          قطعة 263, , , 
            3796722,"ر373,000.000",625.00,597
          قطعة 267/د, , , 
            3753816,"ر800,000.000",625.00,"1,280"
          قطعة 269/د, , , 
            3750025,"ر800,000.000",625.00,"1,280"
          قطعة 282/ب/ز, , , 
            3800168,"ر440,000.000",312.50,"1,408"
          قطعة 297/ب/ز, , , 
            3761056,"ر425,000.000",312.50,"1,360"
          قطعة 303/ب/ط, , , 
            3727591,"ر500,000.000",312.50,"1,600"
          قطعة 305/ز, , , 
            3779742,"ر294,537.000",625.00,471
          قطعة 309/هـ, , , 
            3717941,"ر850,000.000",625.00,"1,360"
          قطعة 319/ط, , , 
            3717470,"ر926,250.000",625.00,"1,482"
          قطعة 323/ب/ط, , , 
            3786794,"ر1,700,000.000",312.50,"5,440"
          قطعة 325/ط/أ, , , 
            3758431,"ر1,600,000.000",312.50,"5,120"
          قطعة 328/ز, , , 
            3737744,"ر100,000.000",625.00,160
          قطعة 337/هـ, , , 
            3726371,"ر1,100,000.000",750.00,"1,467"
          قطعة 347/ز, , , 
            3742156,"ر810,000.000",625.00,"1,296"
          قطعة 361/أ/هـ, , , 
            3769421,"ر1,450,000.000",312.50,"4,640"
          قطعة 436/ط, , , 
            3740309,"ر475,000.000",625.00,760
          قطعة 458/ب/و, , , 
            3797566,"ر450,000.000",312.50,"1,440"
          قطعة 51/ب/ب, , , 
            3791806,"ر1,950,000.000",373.70,"5,218"
          قطعة 99/أ/ح, , , 
            3725722,"ر470,000.000",312.50,"1,504"
      مخطط/339, , , 
          قطعة 126, , , 
            3793843,"ر750,000.000",600.00,"1,250"
          قطعة 51, , , 
            3758155,"ر750,000.000",600.00,"1,250"
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3729865,"ر121,912,050.000","8,127.47","15,000"
   حي/الزهراء, , , 
      مخطط/3, , , 
          قطعة 160, , , 
            3764606,"ر5,400,000.000",750.00,"7,200"
          قطعة 294, , , 
            3822196,"ر6,200,000.000",687.50,"9,018"
          قطعة 391, , , 
            3799107,"ر4,000,000.000",600.00,"6,667"
          قطعة 392, , , 
            3760827,"ر5,500,000.000",750.00,"7,333"
          قطعة 441, , , 
            3749940,"ر6,000,000.000",805.00,"7,453"
          قطعة 492, , , 
            3734523,"ر7,200,000.000",702.00,"10,256"
          قطعة 497, , , 
            3751388,"ر13,000,000.000",700.00,"18,571"
          قطعة 508, , , 
            3796937,"ر6,800,001.000",672.00,"10,119"
          قطعة 601, , , 
            3772535,"ر1,450,000.000",580.00,"2,500"
          قطعة 617, , , 
            3734658,"ر8,000,000.000",900.00,"8,889"
          قطعة 682, , , 
            3753713,"ر12,500,000.000",750.00,"16,667"
         العقارات 2-قطعة177, , , 
            3716165,"ر93,000,000.000","4,761.50","19,532"
         العقارات 4-قطعة168, , , 
            3716260,"ر21,400,000.000","3,030.95","7,060"
      مخطط/384, , , 
          قطعة 263, , , 
            3743300,"ر100,000.000",600.00,167
   حي/الساحل, , , 
      مخطط/159, , , 
          قطعة 119, , , 
            3732863,"ر1,350,000.000","1,160.00","1,164"
          قطعة 243, , , 
            3759376,"ر1,320,000.000","1,200.00","1,100"
          قطعة 360, , , 
            3745425,"ر1,000,000.000","1,200.00",833
          قطعة 375, , , 
            3728429,"ر1,350,000.000","1,200.00","1,125"
          قطعة 89, , , 
            3804998,"ر1,137,500.000","1,187.50",958
          قطعة 90, , , 
            3805179,"ر1,137,500.000","1,187.50",958
      مخطط/285, , , 
          قطعة 760, , , 
            3725758,"ر300,000.000",575.00,522
          قطعة 79, , , 
            3742952,"ر600,000.000",876.50,685
      مخطط/383, , , 
          قطعة 470, , , 
            3715941,"ر250,000.000",600.00,417
   حي/السامر, , , 
      مخطط/157, , , 
          قطعة 242, , , 
            3806005,"ر1,450,000.000",600.00,"2,417"
          قطعة 370, , , 
            3768851,"ر1,650,000.000",600.00,"2,750"
          قطعة 704, , , 
            3764844,"ر1,300,000.000",600.00,"2,167"
          قطعة 896, , , 
            3764336,"ر1,600,000.000",600.00,"2,667"
      مخطط/166, , , 
          قطعة 123/أ, , , 
            3766443,"ر1,850,000.000",312.50,"5,920"
          قطعة 154, , , 
            3766365,"ر1,000,000.000",625.00,"1,600"
          قطعة 30, , , 
            3725699,"ر2,249,000.000",625.00,"3,598"
      مخطط/395, , , 
          قطعة 82, , , 
            3736916,"ر1,700,000.000",690.00,"2,464"
   حي/السبيل, , , 
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3774983,"ر300,000.000",80.62,"3,721"
            3766810,"ر400,000.000",380.80,"1,050"
            3791363,"ر1,500,000.000",321.20,"4,670"
   حي/السرورية, , , 
      مخطط/81, , , 
          قطعة 146, , , 
            3775773,"ر950,000.000",745.50,"1,274"
          قطعة 64, , , 
            3732518,"ر5,000,000.000","2,500.00","2,000"
         العقارات 2-قطعة124, , , 
            3796774,"ر2,400,000.000","1,500.00","1,600"
      مخطط/84, , , 
         العقارات 4-قطعة533, , , 
            3819017,"ر10,757,471.000","6,286.54","1,711"
   حي/السلامة, , , 
      مخطط/172, , , 
          قطعة 249, , , 
            3761095,"ر3,500,000.000",550.00,"6,364"
      مخطط/177, , , 
          قطعة 6, , , 
            3736199,"ر6,550,000.000",720.00,"9,097"
      مخطط/3, , , 
          قطعة 170/ب, , , 
            3798970,"ر3,590,000.000",550.00,"6,527"
          قطعة 179, , , 
            3792971,"ر4,200,000.000",525.00,"8,000"
          قطعة 201/ب, , , 
            3739635,"ر7,700,000.000",550.00,"14,000"
          قطعة 220/أ, , , 
            3728375,"ر6,000,000.000",690.00,"8,696"
          قطعة 285/ب, , , 
            3729411,"ر13,200,000.000",822.50,"16,049"
          قطعة 308/أ, , , 
            3805006,"ر3,200,000.000",550.00,"5,818"
          قطعة 44/ب, , , 
            3767079,"ر4,500,000.000",500.00,"9,000"
          قطعة 462/ب, , , 
            3821461,"ر9,000,000.000",690.00,"13,043"
          قطعة 62/ب, , , 
            3782265,"ر6,000,000.000",506.00,"11,858"
          قطعة 653, , , 
            3795055,"ر3,000,000.000",525.00,"5,714"
          قطعة 74, , , 
            3750386,"ر6,350,000.000",780.00,"8,141"
         العقارات 2-قطعة415/أ, , , 
            3760950,"ر10,373,000.000","1,840.00","5,638"
      مخطط/32, , , 
          قطعة 556, , , 
            3749090,"ر3,400,000.000",660.00,"5,152"
          قطعة 648, , , 
            3796825,"ر5,000,000.000","1,200.00","4,167"
      مخطط/أخرى, , , 
          قطعة بدون, , , 
            3726736,"ر8,451,200.000","2,224.00","3,800"
   حي/السنابل, , , 
      مخطط/273, , , 
          قطعة 1030, , , 
            3781305,"ر951,999.000",600.00,"1,587"
          قطعة 106/أ, , , 
            3796303,"ر452,000.000",595.80,759
          قطعة 1099/أ, , , 
            3747947,"ر400,000.000",625.00,640
            3777005,"ر1,410,000.000",625.00,"2,256"
          قطعة 1101, , , 
            3817164,"ر487,000.000",854.40,570
          قطعة 1137/أ, , , 
            3780112,"ر950,000.000",750.00,"1,267"
          قطعة 1209, , , 
            3782170,"ر1,800,000.000",625.00,"2,880"
          قطعة 122/ب/أ, , , 
            3716016,"ر500,000.000",312.50,"1,600"
          قطعة 1301/أ, , , 
            3767267,"ر1,500,000.000",617.15,"2,431"
          قطعة 1328, , , 
            3757860,"ر517,690.000",620.50,834
          قطعة 209/ب, , , 
            3821580,"ر1,000,000.000",625.00,"1,600"
          قطعة 223/أ/أ, , , 
            3785855,"ر1,350,000.000",312.50,"4,320"
          قطعة 223/ب/أ, , , 
            3747659,"ر1,332,500.000",312.50,"4,264"
          قطعة 28/ب, , , 
            3733884,"ر850,000.000",595.50,"1,427"
          قطعة 329/أ, , , 
            3772493,"ر900,000.000",691.06,"1,302"
          قطعة 512/ج/أ, , , 
            3768894,"ر1,180,000.000",248.11,"4,756"
          قطعة 580/أ, , , 
            3732749,"ر500,000.000",780.81,640
          قطعة 696, , , 
            3761812,"ر1,290,000.000",600.00,"2,150"
          قطعة 943/أ/أ, , , 
            3739808,"ر400,000.000",345.50,"1,158"
          قطعة 943/ب/أ, , , 
            3739692,"ر300,000.000",350.00,857
          قطعة 944/أ/أ, , , 
            3739938,"ر300,000.000",345.50,868
          قطعة 944/ب/أ, , , 
            3739883,"ر300,000.000",350.00,857
          قطعة 971, , , 
            3821640,"ر600,000.000",621.25,966
          قطعة 980/أ/أ, , , 
            3738363,"ر2,000,000.000",445.50,"4,489"
   حي/الشاطئ, , , 
      مخطط/143, , , 
          قطعة 1005/أ, , , 
            3779937,"ر3,300,000.000",287.23,"11,489"
          قطعة 14/أ, , , 
            3812925,"ر2,500,000.000",330.00,"7,576"
      مخطط/16, , , 
          قطعة 3, , , 
            3748038,"ر7,870,000.000","1,050.00","7,495"
          قطعة 7, , , 
            3759195,"ر6,500,000.000",750.00,"8,667"
          قطعة 8, , , 
            3759060,"ر6,500,000.000",750.00,"8,667"
         العقارات 2-قطعة225, , , 
            3760860,"ر7,380,000.000","1,200.00","6,150"
      مخطط/285, , , 
          قطعة 285, , , 
            3767485,"ر1,180,000.000",690.00,"1,710"
      مخطط/3, , , 
          قطعة 101/أ, , , 
            3779773,"ر4,000,000.000",325.00,"12,308"
          قطعة 245/21/ج, , , 
            3755843,"ر5,100,000.000",625.00,"8,160"
          قطعة 60/د, , , 
            3770136,"ر3,450,000.000",650.00,"5,308"
          قطعة 61/د, , , 
            3753019,"ر2,063,750.000",650.00,"3,175"
         العقارات 10-قطعة146/ب, , , 
            3803249,"ر30,000,000.000","6,182.00","4,853"
      مخطط/308, , , 
          قطعة 696, , , 
            3791097,"ر700,000.000",517.00,"1,354"
      مخطط/379, , , 
          قطعة 125, , , 
            3717827,"ر5,000,000.000",750.00,"6,667"
          قطعة 41, , , 
            3786904,"ر10,000,000.000","1,487.39","6,723"
      مخطط/90, , , 
          قطعة 45, , , 
            3814635,"ر8,177,500.000","1,635.50","5,000"
          قطعة 47, , , 
            3814822,"ر7,900,000.000","1,580.00","5,000"
   حي/الشراع, , , 
      مخطط/3, , , 
          قطعة 125/ج, , , 
            3756176,"ر500,000.000",484.00,"1,033"
          قطعة 127/ح, , , 
            3782096,"ر800,000.000",360.00,"2,222"
          قطعة 135/ج, , , 
            3756168,"ر500,000.000",484.00,"1,033"
          قطعة 159/ب, , , 
            3720330,"ر1,350,000.000",750.00,"1,800"
          قطعة 166/د, , , 
            3799273,"ر2,050,000.000",900.00,"2,278"
          قطعة 169/أ, , , 
            3798481,"ر2,010,000.000",900.00,"2,233"
          قطعة 170/أ, , , 
            3783780,"ر2,000,000.000",900.00,"2,222"
          قطعة 181/ب, , , 
            3740823,"ر1,564,531.000",625.00,"2,503"
          قطعة 182/د, , , 
            3772441,"ر1,850,000.000",840.00,"2,202"
          قطعة 20/ب, , , 
            3718052,"ر1,740,000.000",870.00,"2,000"
          قطعة 226/ب, , , 
            3790850,"ر100,000.000",840.00,119
          قطعة 242/أ, , , 
            3818992,"ر1,800,000.000",870.00,"2,069"
          قطعة 243/أ, , , 
            3770602,"ر1,740,000.000",870.00,"2,000"
          قطعة 269/ج, , , 
            3717599,"ر1,950,000.000",870.00,"2,241"
          قطعة 317/د/1, , , 
            3765446,"ر2,350,000.000",287.50,"8,174"
          قطعة 36/ب, , , 
            3767539,"ر1,150,000.000",525.00,"2,190"
          قطعة 373/ب, , , 
            3796869,"ر1,385,000.000",500.00,"2,770"
          قطعة 374/أ/ج, , , 
            3737695,"ر1,000,000.000",450.00,"2,222"
          قطعة 374/ب/ج, , , 
            3737684,"ر1,000,000.000",450.00,"2,222"
          قطعة 38, , , 
            3786004,"ر1,250,000.000",625.00,"2,000"
          قطعة 409/أ/ج, , , 
            3785685,"ر2,240,000.000",435.00,"5,149"
          قطعة 409/ب, , , 
            3790610,"ر1,200,000.000",400.00,"3,000"
          قطعة 412/أ, , , 
            3771647,"ر100,000.000",400.00,250
          قطعة 437/د, , , 
            3793067,"ر1,230,000.000",462.00,"2,662"
          قطعة 505/ب/أ, , , 
            3765078,"ر1,570,000.000",200.00,"7,850"
          قطعة 572/د, , , 
            3795298,"ر970,000.000",396.00,"2,449"
          قطعة 588/ب, , , 
            3787603,"ر1,175,000.000",400.00,"2,938"
          قطعة 596/د, , , 
            3772489,"ر874,000.000",380.00,"2,300"
            3802043,"ر1,000,000.000",380.00,"2,632"
          قطعة 644/ب, , , 
            3716289,"ر1,300,000.000",400.00,"3,250"
          قطعة 685/ب, , , 
            3733774,"ر1,200,000.000",400.00,"3,000"
          قطعة 700/ب/أ, , , 
            3787090,"ر1,580,000.000",225.00,"7,022"
          قطعة 71/ج, , , 
            3746526,"ر1,085,000.000",434.28,"2,498"
          قطعة 718/أ, , , 
            3785702,"ر1,050,000.000",400.00,"2,625"
          قطعة 737/أ, , , 
            3764520,"ر3,500,000.000",500.00,"7,000"
          قطعة 795/أ, , , 
            3821424,"ر1,000,000.000",400.00,"2,500"
          قطعة 806/ج, , , 
            3753987,"ر1,400,000.000",870.00,"1,609"
          قطعة 819/د, , , 
            3753016,"ر1,190,000.000",462.00,"2,576"
          قطعة 95/أ/أ, , , 
            3766945,"ر780,000.000",350.00,"2,229"
          قطعة 98/د, , , 
            3815412,"ر2,000,000.000",895.50,"2,233"
         العقارات 2-قطعة139/د, , , 
            3754137,"ر1,600,000.000",800.00,"2,000"
         العقارات 4-قطعة103/أ, , , 
            3772604,"ر5,000,000.000","2,500.00","2,000"
            3815816,"ر6,000,000.000","2,500.00","2,400"
         العقارات 4-قطعة171/ج, , , 
            3810471,"ر5,060,000.000","2,300.00","2,200"
         العقارات 4-قطعة220/أ, , , 
            3789169,"ر3,500,000.000","1,600.00","2,188"
   حي/الشرفية, , , 
      مخطط/3, , , 
          قطعة 108/1, , , 
            3801289,"ر3,500,000.000",780.00,"4,487"
          قطعة 54, , , 
            3804080,"ر2,000,000.000",480.00,"4,167"
      مخطط/أخرى, , , 
          قطعة 4, , , 
            3820482,"ر3,800,000.000",858.00,"4,429"
          قطعة بدون, , , 
            3750044,"ر200,000.000",451.20,443
            3748639,"ر240,000.000",113.53,"2,114"
            3796383,"ر375,000.000",113.53,"3,303"
            3822240,"ر485,000.000",95.05,"5,103"
            3792568,"ر1,300,000.000",553.00,"2,351"
            3810176,"ر3,000,000.000",993.50,"3,020"
            3761071,"ر18,440,000.000","1,896.30","9,724"
   حي/الصالحية, , , 
      مخطط/269, , , 
          قطعة 100/ب, , , 
            3792356,"ر100,000.000",825.13,121
          قطعة 1000/أ, , , 
            3720559,"ر750,000.000",630.00,"1,190"
          قطعة 1095/أ, , , 
            3771875,"ر1,000,000.000",630.00,"1,587"
          قطعة 1176/أ/أ, , , 
            3812973,"ر1,600,000.000",336.50,"4,755"
          قطعة 1278/أ/أ, , , 
            3772682,"ر1,360,000.000",324.00,"4,198"
          قطعة 178/ج, , , 
            3763691,"ر1,700,000.000",616.00,"2,760"
          قطعة 214/ج, , , 
            3772633,"ر845,000.000",600.00,"1,408"
          قطعة 285/أ, , , 
            3760800,"ر800,000.000",660.00,"1,212"
          قطعة 29/ج, , , 
            3819426,"ر2,000,000.000",660.00,"3,030"
          قطعة 30/أ, , , 
            3757806,"ر1,100,000.000",750.00,"1,467"
          قطعة 423 مكرر/ج, , , 
            3798218,"ر970,000.000",600.00,"1,617"
          قطعة 432, , , 
            3721604,"ر750,000.000",600.00,"1,250"
            3743326,"ر820,000.000",600.00,"1,367"
          قطعة 448/أ/د, , , 
            3740157,"ر1,500,000.000",322.00,"4,658"
          قطعة 505/أ, , , 
            3796153,"ر800,000.000",630.00,"1,270"
          قطعة 508, , , 
            3797087,"ر500,000.000",660.00,758
          قطعة 605/ب/ج, , , 
            3750103,"ر750,000.000",510.00,"1,471"
          قطعة 621/ب, , , 
            3801924,"ر562,666.000",810.00,695
          قطعة 784/أ, , , 
            3729754,"ر1,010,000.000",660.00,"1,530"
          قطعة 895/ب, , , 
            3816512,"ر1,065,000.000",660.00,"1,614"
      مخطط/83, , , 
          قطعة 115/ب, , , 
            3723641,"ر425,785.000",883.50,482
          قطعة 132/د, , , 
            3734674,"ر78,000.000",870.00,90
          قطعة 176/أ, , , 
            3801987,"ر710,000.000",896.00,792
          قطعة 224/ب, , , 
            3786234,"ر850,000.000",894.50,950
